input,target_sid,target_title,pred1_sid,pred1_title,beam_size,exact_top1_hit,top3_hit,top5_hit,top10_hit,pred1_in_catalog,pred1_lcp,best_lcp_in_beam,target_collision_group_size,target_l1_fanout,target_l2_fanout
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_79><b_190><c_179>, <a_193><b_36><c_63>, <a_165><b_210><c_108>, <a_71><b_242><c_21>",<a_17><b_220><c_1>,"4.5"" x 7/8"" Premium Zirconia Flap Disc Grinding Wheel 60 Grit Type 29-10 Pack",<a_71><b_242><c_21>,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",50,0,0,0,0,1,0,0,1,99,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_228><b_158><c_82>, <a_228><b_158><c_11>, <a_224><b_17><c_207>, <a_67><b_23><c_3>",<a_224><b_133><c_5>,"E-Z Lok Threaded Insert, Brass, Knife Thread, 3/8""-16 Internal Threads, 0.625"" Length (Pack of 10)",<a_67><b_23><c_20>,Yueton&reg; 100pcs Yellow 12/10-Gauge Economy Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal,50,0,0,0,0,1,0,1,1,191,4
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_94><b_61><c_246>, <a_193><b_97><c_87>, <a_193><b_124><c_238>, <a_17><b_20><c_23>, <a_87><b_238><c_111>, <a_173><b_177><c_129>, <a_87><b_242><c_12>, <a_228><b_0><c_1>",<a_108><b_75><c_97>,Bostitch BTFP72326 Regulator and Gauge Kit with 1/4-Inch NPT Thread,<a_228><b_0><c_14>,"Watts SVGE10 Pre-Cut 3/8-Inch Diameter by 1/4-Inch Clear Vinyl Tubing, 10-Foot Length",50,0,0,0,0,1,0,0,1,143,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_66><c_28>, <a_202><b_66><c_28>",<a_17><b_180><c_2>,"Mitutoyo 500-196-30 Advanced Onsite Sensor (AOS) Absolute Scale Digital Caliper, 0 to 6""/0 to 150mm Measuring Range, 0.0005""/0.01mm Resolution, LCD",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,99,5
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_66><c_28>, <a_202><b_66><c_28>, <a_17><b_180><c_2>",<a_17><b_20><c_23>,Wixey WR300 Type 2 Digital Angle Gauge with Backlight&hellip;,<a_17><b_180><c_0>,"Fowler 54-101-150-2 Xtra-Value Cal Electronic Caliper, Stainless Steel, 0 to 6""/0 to 150mm Measuring Range, 0.0005""/0.01mm Resolution, LCD",50,0,0,0,0,1,1,1,1,99,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_66><c_28>, <a_202><b_66><c_28>, <a_17><b_180><c_2>, <a_17><b_20><c_23>",<a_211><b_100><c_25>,SE TL10 10-Piece Test Lead Set with Alligator Clips,<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,45,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_159><b_33><c_241>",<a_165><b_219><c_10>,"SCIGRIP 16 10315 Acrylic Cement, Low-VOC, Medium bodied, 5 Ounce Tube, Clear",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,72,5
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_67><b_46><c_209>, <a_107><b_42><c_17>, <a_67><b_56><c_0>, <a_67><b_56><c_9>, <a_67><b_56><c_0>, <a_67><b_56><c_9>",<a_244><b_199><c_85>,"FibaTape FDW8436-U 2-Inch by 150-Feet Cement Board Tape-Alkali-Resistant/Self-Adhesive, Grey",<a_67><b_56><c_9>,American Terminal E-FMR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Male Quick Disconnects,50,0,0,0,0,1,0,0,1,72,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_150><b_14><c_0>, <a_244><b_118><c_244>, <a_244><b_206><c_50>, <a_197><b_126><c_251>, <a_197><b_126><c_251>",<a_24><b_38><c_244>,O-Cedar Multi-Use Scrunge Scrub Sponge (Pack of 6),<a_244><b_118><c_244>,DAP INC 18152 10.1oz White Alex Plus Acrylic Latex Caulk with Silicone,50,0,0,0,0,1,0,0,1,119,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_46><c_193>, <a_68><b_29><c_75>, <a_159><b_63><c_34>, <a_42><b_112><c_143>, <a_15><b_65><c_246>, <a_202><b_10><c_78>, <a_202><b_232><c_168>",<a_165><b_15><c_16>,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),<a_42><b_112><c_143>,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",50,0,0,0,0,1,0,0,1,72,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_42><c_17>, <a_228><b_113><c_68>, <a_150><b_28><c_225>",<a_228><b_158><c_82>,"White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,1,1,96,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_42><c_17>, <a_228><b_113><c_68>, <a_150><b_28><c_225>, <a_228><b_158><c_82>",<a_228><b_158><c_11>,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",<a_228><b_158><c_11>,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",50,1,1,1,1,1,3,3,1,96,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_172><c_147>, <a_79><b_190><c_179>, <a_223><b_78><c_229>, <a_91><b_195><c_227>, <a_91><b_115><c_103>",<a_104><b_186><c_66>,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,<a_223><b_78><c_229>,"Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers",50,0,0,0,0,1,0,0,1,60,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_172><c_147>, <a_79><b_190><c_179>, <a_223><b_78><c_229>, <a_91><b_195><c_227>, <a_91><b_115><c_103>, <a_104><b_186><c_66>",<a_165><b_15><c_16>,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),<a_223><b_78><c_229>,"Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers",50,0,0,0,0,1,0,0,1,72,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_162><c_108>, <a_71><b_162><c_108>, <a_17><b_217><c_0>, <a_17><b_217><c_0>, <a_108><b_101><c_2>",<a_67><b_185><c_54>,"ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D",<a_108><b_101><c_0>,"Smith-Cooper International CV30L Series Brass Check Valve, Potable Water Service, 1"" NPT Female",50,0,0,0,0,1,0,0,1,119,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_15><b_9><c_191>, <a_87><b_37><c_0>",<a_17><b_217><c_0>,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,<a_87><b_37><c_0>,"Torin Big Red Hydraulic Stubby Bottle Jack, 12 Ton Capacity",50,0,0,0,0,1,0,0,2,99,4
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_15><b_9><c_191>, <a_87><b_37><c_0>, <a_17><b_217><c_0>",<a_17><b_217><c_0>,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,<a_17><b_217><c_0>,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,50,1,1,1,1,1,3,3,2,99,4
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_15><b_9><c_191>, <a_87><b_37><c_0>, <a_17><b_217><c_0>, <a_17><b_217><c_0>",<a_15><b_105><c_128>,"Industrial & Scientific"" />",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,1,1,31,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_241><c_109>, <a_223><b_20><c_170>, <a_223><b_160><c_251>, <a_223><b_201><c_101>",<a_223><b_80><c_0>,3D Solutech Skin 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG),<a_223><b_198><c_114>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",50,0,0,0,0,1,1,2,3,247,24
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_165><b_107><c_21>, <a_165><b_107><c_4>, <a_159><b_63><c_34>, <a_165><b_52><c_74>, <a_228><b_45><c_18>",<a_173><b_23><c_0>,Break-Free CLP-4 Cleaner Lubricant Preservative Squeeze Bottle (4 -Fluid Ounce),<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,64,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_44><b_9><c_219>, <a_193><b_97><c_87>, <a_68><b_49><c_78>, <a_229><b_169><c_161>",<a_108><b_228><c_14>,"Dixon BA74 Brass Fitting, Adapter, 3/4"" GHT Male x 1/2"" NPTF Male",<a_229><b_169><c_129>,"PneumaticPlus PSL15-160 Pressure Gauge, Lower Mount, 1-1/2"" Dial, 0-160 PSI, 1/8"" NPT",50,0,0,0,0,1,0,0,1,143,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_50>, <a_107><b_60><c_41>, <a_17><b_15><c_66>, <a_44><b_158><c_169>",<a_122><b_126><c_5>,"FiberFix 1"" Repair Tape Wrap - Fix Anything with Permanent Waterproof Repair Tape 100X Stronger than Duct Tape",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,35,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_173><b_202><c_249>, <a_87><b_150><c_0>, <a_236><b_251><c_159>",<a_94><b_163><c_50>,"Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)",<a_236><b_92><c_36>,TOOGOO(R) 10 Pcs AC 125V 6A Amps ON/ON 2 Position DPDT Toggle Switch,50,0,0,0,0,1,0,0,1,111,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_173><b_202><c_249>, <a_87><b_150><c_0>, <a_236><b_251><c_159>, <a_94><b_163><c_50>",<a_109><b_109><c_31>,Supco RCO810 3 n' 1 START Hard Start Kit,<a_94><b_163><c_50>,"Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)",50,0,0,0,0,1,0,0,1,40,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_173><b_202><c_249>, <a_87><b_150><c_0>, <a_236><b_251><c_159>, <a_94><b_163><c_50>, <a_109><b_109><c_31>",<a_14><b_216><c_46>,RiteBrew Rubber Stopper - Size 10 - Drilled,<a_94><b_163><c_50>,"Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)",50,0,0,0,0,1,0,0,1,39,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_173><b_202><c_249>, <a_87><b_150><c_0>, <a_236><b_251><c_159>, <a_94><b_163><c_50>, <a_109><b_109><c_31>, <a_14><b_216><c_46>",<a_94><b_242><c_43>,American Educational Clear Borosilicate Glass 1000mL Bomex Filtering Flask,<a_14><b_216><c_46>,RiteBrew Rubber Stopper - Size 10 - Drilled,50,0,0,0,0,1,0,1,1,111,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_224><b_109><c_0>",<a_108><b_222><c_170>,"Stainless Steel 316 Cast Pipe Fitting, 90 Degree Street Elbow, Class 150, 1"" NPT Male X Female",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,143,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_224><b_109><c_0>, <a_108><b_222><c_170>",<a_197><b_75><c_57>,"Thomas Traceable Kangaroo Thermometer, 7.5"" Probe Length, -58 to 572 degree F, -50 to 300 degree C",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,60,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_30><b_191><c_10>, <a_73><b_234><c_141>, <a_73><b_185><c_122>, <a_42><b_110><c_12>, <a_153><b_58><c_38>",<a_42><b_110><c_0>,"Hakko CHP 7-SA Stainless Steel Non-Magnetic Precision Tweezers with Very-Fine Point Curved Tips, 4-1/2"" Length",<a_73><b_110><c_3>,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,50,0,0,0,0,1,0,3,1,100,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_78><c_92>, <a_107><b_35><c_187>, <a_91><b_115><c_103>",<a_223><b_126><c_0>,"eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black",<a_91><b_115><c_103>,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,50,0,0,0,0,1,0,1,1,247,10
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_72><c_141>",<a_158><b_72><c_219>,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_219>,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),50,1,1,1,1,1,3,3,1,109,19
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_72><c_141>, <a_158><b_72><c_219>",<a_158><b_72><c_70>,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_219>,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),50,0,0,0,1,1,2,3,1,109,19
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_72><c_141>, <a_158><b_72><c_219>, <a_158><b_72><c_70>",<a_158><b_72><c_191>,Inland 1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_219>,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),50,0,0,0,0,1,2,3,1,109,19
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_72><c_141>, <a_158><b_72><c_219>, <a_158><b_72><c_70>, <a_158><b_72><c_191>",<a_158><b_72><c_243>,Inland 1.75mm Peak Green PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_219>,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),50,0,0,1,1,1,2,3,1,109,19
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_52><b_209><c_25>, <a_108><b_244><c_167>, <a_202><b_147><c_0>, <a_202><b_52><c_97>, <a_210><b_156><c_39>, <a_210><b_156><c_39>",<a_67><b_55><c_40>,"STEREN Grip-Clip Single Coaxial Cable Mounting Fastener Clips, 100ct Black",<a_210><b_156><c_39>,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",50,0,0,0,0,1,0,1,1,119,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_147><c_197>, <a_91><b_29><c_195>, <a_104><b_186><c_66>, <a_197><b_78><c_121>, <a_68><b_98><c_239>, <a_42><b_225><c_133>, <a_223><b_78><c_229>, <a_223><b_78><c_229>, <a_223><b_147><c_138>, <a_224><b_153><c_5>",<a_165><b_15><c_16>,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),<a_223><b_78><c_229>,"Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers",50,0,0,0,0,1,0,0,1,72,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_224><b_117><c_16>, <a_236><b_3><c_174>, <a_228><b_45><c_18>, <a_67><b_244><c_116>, <a_67><b_1><c_189>, <a_108><b_88><c_113>, <a_52><b_222><c_75>",<a_108><b_253><c_213>,"Pack of 12 3/8"" - 24 Fittings for 3/16"" tube",<a_108><b_244><c_216>,"Anderson Metals Brass Hose Fitting, Connector, 3/4"" Barb x 3/4"" Male Pipe",50,0,0,0,0,1,1,1,1,143,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_99><b_94><c_215>, <a_17><b_118><c_23>, <a_107><b_90><c_50>, <a_170><b_4><c_100>, <a_79><b_114><c_225>, <a_17><b_62><c_235>, <a_67><b_185><c_54>",<a_193><b_46><c_186>,"Hot Max 26182 Mandrel and Cut Off Wheel Kit, 1/4-Inch Arbors",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,133,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_66><c_28>, <a_202><b_66><c_28>, <a_71><b_245><c_231>, <a_202><b_118><c_74>",<a_108><b_244><c_1>,"Anderson Metals Brass Hose Fitting, Union, 3/16"" x 3/16"" Barb",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,143,4
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_94><b_83><c_13>, <a_79><b_194><c_92>, <a_223><b_144><c_8>",<a_91><b_54><c_58>,Wangdd22 3D Printer J-head Hotend with Fan for 1.75mm 12v V6 Direct Filament Wade Extruder 0.4mm Nozzle+Volcano kit,<a_223><b_198><c_114>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",50,0,0,0,0,1,0,0,1,72,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_94><b_83><c_13>, <a_79><b_194><c_92>, <a_223><b_144><c_8>, <a_91><b_54><c_58>",<a_159><b_179><c_39>,OctagonStar Flexible Couplings 5mm to 8mm NEMA 17 Shaft for RepRap 3D Printer or CNC Machine2PCS,<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,0,0,1,0,0,1,52,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_229><b_29><c_112>, <a_107><b_35><c_49>, <a_108><b_93><c_19>, <a_17><b_138><c_153>",<a_224><b_109><c_0>,"Drill America DWTSMT15X1.5 HSS Metric Tap, Special Size, M15 x 1.5",<a_107><b_35><c_115>,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (110 Volt)",50,0,0,0,0,1,0,0,1,191,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_108><b_92><c_231>, <a_228><b_45><c_18>, <a_71><b_244><c_200>, <a_87><b_161><c_199>, <a_236><b_7><c_56>, <a_87><b_43><c_77>, <a_108><b_65><c_60>",<a_52><b_55><c_53>,"Pro Series 1400750340 6"" Caster",<a_87><b_43><c_77>,Hi-Lift Jack 4X400 4XRAC Jack Mounting System,50,0,0,0,0,1,0,0,1,28,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_108><b_92><c_231>, <a_228><b_45><c_18>, <a_71><b_244><c_200>, <a_87><b_161><c_199>, <a_236><b_7><c_56>, <a_87><b_43><c_77>, <a_108><b_65><c_60>, <a_52><b_55><c_53>",<a_224><b_215><c_102>,GAVAN M14 x 1.5 Metric Taper and Plug Tap 14mm,<a_52><b_55><c_53>,"Pro Series 1400750340 6"" Caster",50,0,0,0,0,1,0,0,1,191,1
